question_id,method,k,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd,selected_titles
5ab31864554299233954ff06,ucb1,5,Sarod,strings,0.0,0.0,0.0,0.0,798,2,0.00012089999999999998,"[""Sarod"", ""Apratim Majumdar"", ""Bukkehorn"", ""Chander Bari"", ""Sousaphone""]"
5a7b1023554299042af8f6c2,ucb1,2,The Many Adventures of Winnie the Pooh,Ride a Wild Pony,0.0,0.0,0.0,0.0,458,7,7.290000000000001e-05,"[""Up, Down and Touch the Ground"", ""The Wild Pony""]"
5a7b1023554299042af8f6c2,ucb1,3,The Many Adventures of Winnie the Pooh,Ride a Wild Pony,0.0,0.0,0.0,0.0,622,7,9.749999999999998e-05,"[""Up, Down and Touch the Ground"", ""The Wild Pony"", ""Pony Penning""]"
5a7b1023554299042af8f6c2,ucb1,5,The Many Adventures of Winnie the Pooh,Ride a Wild Pony,0.0,0.0,0.0,0.0,972,7,0.00015,"[""Up, Down and Touch the Ground"", ""The Wild Pony"", ""Pony Penning"", ""Little Black Rain Cloud"", ""Winnie the Pooh (song)""]"
5ac19f405542991316484b5b,ucb1,2,noanswer,dogs,0.0,0.0,0.0,0.0,332,2,5.1e-05,"[""Pandikona"", ""Jurassic Park Builder""]"
5ac19f405542991316484b5b,ucb1,3,dog,dogs,0.0,0.0,0.0,0.0,410,1,6.21e-05,"[""Pandikona"", ""Jurassic Park Builder"", ""Berger Blanc Suisse""]"
5ac19f405542991316484b5b,ucb1,5,dogs,dogs,1.0,1.0,1.0,1.0,627,1,9.465e-05,"[""Pandikona"", ""Jurassic Park Builder"", ""Berger Blanc Suisse"", ""Progression of Animals"", ""On the Soul""]"
5ae382ee5542992e3233c430,ucb1,2,Classical Realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,323,4,5.0849999999999996e-05,"[""Classical realism (international relations)"", ""Charles Roberts Awards Hall of Fame""]"
5ae382ee5542992e3233c430,ucb1,3,Classical Realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,438,4,6.81e-05,"[""Classical realism (international relations)"", ""Charles Roberts Awards Hall of Fame"", ""War from the Ground Up""]"
5ae382ee5542992e3233c430,ucb1,5,Classical Realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,581,4,8.955e-05,"[""Classical realism (international relations)"", ""Charles Roberts Awards Hall of Fame"", ""War from the Ground Up"", ""Panzer Division Clausewitz"", ""Absolute war""]"
5adcdf455542994ed6169c11,ucb1,2,noanswer,Royal Air Force,0.0,0.0,0.0,0.0,293,2,4.515e-05,"[""Flying Legend Hawker Hurricane Replica"", ""Supermarine Seafire""]"
5adcdf455542994ed6169c11,ucb1,3,noanswer,Royal Air Force,0.0,0.0,0.0,0.0,412,2,6.3e-05,"[""Flying Legend Hawker Hurricane Replica"", ""Supermarine Seafire"", ""No. 1300 Flight RAF""]"
5adcdf455542994ed6169c11,ucb1,5,noanswer,Royal Air Force,0.0,0.0,0.0,0.0,636,2,9.659999999999999e-05,"[""Flying Legend Hawker Hurricane Replica"", ""Supermarine Seafire"", ""No. 1300 Flight RAF"", ""Hawker Typhoon"", ""Hawker Hurricane in Yugoslav service""]"
5ac35a7e554299741d48a257,ucb1,2,Turkish,Norwegian language,0.0,0.0,0.0,0.0,410,2,6.27e-05,"[""Turkish people"", ""The Real Thing (Norwegian band)""]"
5ac35a7e554299741d48a257,ucb1,3,noanswer,Norwegian language,0.0,0.0,0.0,0.0,581,2,8.834999999999999e-05,"[""Turkish people"", ""The Real Thing (Norwegian band)"", ""Azerbaijanis""]"
5ac35a7e554299741d48a257,ucb1,5,noanswer,Norwegian language,0.0,0.0,0.0,0.0,861,2,0.00013035,"[""Turkish people"", ""The Real Thing (Norwegian band)"", ""Azerbaijanis"", ""Fezara people"", ""Unrecognized ethnic groups in China""]"
5ab2659e554299340b5254b2,ucb1,2,Sasanian Empire,the Parthian Empire,0.0,0.5,0.5,0.5,430,4,6.69e-05,"[""Khosrow IV"", ""Duchy of Thuringia""]"
5ab2659e554299340b5254b2,ucb1,3,noanswer,the Parthian Empire,0.0,0.0,0.0,0.0,553,2,8.415e-05,"[""Khosrow IV"", ""Duchy of Thuringia"", ""Chach of Alor""]"
5ab2659e554299340b5254b2,ucb1,5,Sasanian Empire,the Parthian Empire,0.0,0.5,0.5,0.5,751,4,0.00011504999999999999,"[""Khosrow IV"", ""Duchy of Thuringia"", ""Chach of Alor"", ""Farrukhzad Khosrow V"", ""Samo""]"
5adcbb815542994ed6169bde,ucb1,2,Stone Brewing,Stone Brewing,1.0,1.0,1.0,1.0,390,2,5.97e-05,"[""Namibia Breweries Limited"", ""Beer in South Korea""]"
5adcbb815542994ed6169bde,ucb1,3,Stone Brewing,Stone Brewing,1.0,1.0,1.0,1.0,449,2,6.855e-05,"[""Namibia Breweries Limited"", ""Beer in South Korea"", ""Microbrewery""]"
5adcbb815542994ed6169bde,ucb1,5,Stone Brewing,Stone Brewing,1.0,1.0,1.0,1.0,653,2,9.915000000000001e-05,"[""Namibia Breweries Limited"", ""Beer in South Korea"", ""Microbrewery"", ""List of breweries in California"", ""Brouwerij 't IJ""]"
5a74f8bd5542993748c8976a,ucb1,2,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,430,4,6.69e-05,"[""2012\u201313 Iona Gaels men's basketball team"", ""2013\u201314 Iona Gaels men's basketball team""]"
5a74f8bd5542993748c8976a,ucb1,3,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,516,4,7.98e-05,"[""2012\u201313 Iona Gaels men's basketball team"", ""2013\u201314 Iona Gaels men's basketball team"", ""David Hobbs (basketball)""]"
5a74f8bd5542993748c8976a,ucb1,5,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,761,4,0.00011655,"[""2012\u201313 Iona Gaels men's basketball team"", ""2013\u201314 Iona Gaels men's basketball team"", ""David Hobbs (basketball)"", ""2015\u201316 Iona Gaels men's basketball team"", ""2015\u201316 Iowa State Cyclones men's basketball team""]"
5ade25ed5542997c77aded70,ucb1,2,noanswer,the Cold War (1947–91),0.0,0.0,0.0,0.0,317,2,4.875e-05,"[""Grand Duke Sergei Alexandrovich of Russia"", ""Grand Duke Vladimir Alexandrovich of Russia""]"
5ade25ed5542997c77aded70,ucb1,3,noanswer,the Cold War (1947–91),0.0,0.0,0.0,0.0,495,2,7.545e-05,"[""Grand Duke Sergei Alexandrovich of Russia"", ""Grand Duke Vladimir Alexandrovich of Russia"", ""Russia\u2013United Kingdom relations""]"
5ade25ed5542997c77aded70,ucb1,5,noanswer,the Cold War (1947–91),0.0,0.0,0.0,0.0,882,2,0.0001335,"[""Grand Duke Sergei Alexandrovich of Russia"", ""Grand Duke Vladimir Alexandrovich of Russia"", ""Russia\u2013United Kingdom relations"", ""Charles Sydney Gibbes"", ""October Manifesto""]"
5a78ae8b5542990784727730,ucb1,2,noanswer,about 115 miles (185 km),0.0,0.0,0.0,0.0,247,2,3.825e-05,"[""Pacific Flying Club"", ""Castle Air Force Base""]"
5a78ae8b5542990784727730,ucb1,3,noanswer,about 115 miles (185 km),0.0,0.0,0.0,0.0,406,2,6.209999999999999e-05,"[""Pacific Flying Club"", ""Castle Air Force Base"", ""American Airlines Flight 157""]"
5a78ae8b5542990784727730,ucb1,5,115 miles,about 115 miles (185 km),0.0,0.5714285714285715,1.0,0.4,714,2,0.00010829999999999999,"[""Pacific Flying Club"", ""Castle Air Force Base"", ""American Airlines Flight 157"", ""North American Institute of Aviation"", ""Aerocondor""]"
5ae12a4b55429920d52342df,ucb1,2,Logar,Puli Alam,0.0,0.0,0.0,0.0,420,2,6.42e-05,"[""Kathiawar Agency"", ""Forward Operating Base Shank""]"
5ae12a4b55429920d52342df,ucb1,3,Baraki Barak,Puli Alam,0.0,0.0,0.0,0.0,548,4,8.460000000000001e-05,"[""Kathiawar Agency"", ""Forward Operating Base Shank"", ""Baraki Rajan""]"
5ae12a4b55429920d52342df,ucb1,5,Baraki Barak,Puli Alam,0.0,0.0,0.0,0.0,923,4,0.00014084999999999998,"[""Kathiawar Agency"", ""Forward Operating Base Shank"", ""Baraki Rajan"", ""Mahsud"", ""Baraki Barak airstrike""]"
5ae22eae554299495565da30,ucb1,2,noanswer,310,0.0,0.0,0.0,0.0,309,2,4.7550000000000004e-05,"[""Crescent Range"", ""Mount Crescent""]"
5ae22eae554299495565da30,ucb1,3,noanswer,310,0.0,0.0,0.0,0.0,476,2,7.259999999999999e-05,"[""Crescent Range"", ""Mount Crescent"", ""Santa Cruz (Santiago)""]"
5ae22eae554299495565da30,ucb1,5,noanswer,310,0.0,0.0,0.0,0.0,757,2,0.00011475,"[""Crescent Range"", ""Mount Crescent"", ""Santa Cruz (Santiago)"", ""Crescent Mills, California"", ""Somanya""]"
5ab6aa4c55429953192ad359,ucb1,2,Odyssey,"""Kitty Hawk""",0.0,0.0,0.0,0.0,403,2,6.165e-05,"[""Moon Machines"", ""Apollo (spacecraft)""]"
5ab6aa4c55429953192ad359,ucb1,3,Casper,"""Kitty Hawk""",0.0,0.0,0.0,0.0,536,2,8.159999999999999e-05,"[""Moon Machines"", ""Apollo (spacecraft)"", ""Apollo 16""]"
5ab6aa4c55429953192ad359,ucb1,5,Columbia,"""Kitty Hawk""",0.0,0.0,0.0,0.0,880,2,0.0001332,"[""Moon Machines"", ""Apollo (spacecraft)"", ""Apollo 16"", ""Apollo 8"", ""Apollo 12""]"
5adf3e835542993a75d26442,ucb1,2,noanswer,Marvel,0.0,0.0,0.0,0.0,345,2,5.295e-05,"[""Nick Fury, Agent of S.H.I.E.L.D. (feature)"", ""Wolverine/Nick Fury: The Scorpio Connection""]"
5adf3e835542993a75d26442,ucb1,3,"Nick Fury, Agent of S.H.I.E.L.D.",Marvel,0.0,0.0,0.0,0.0,503,12,8.265e-05,"[""Nick Fury, Agent of S.H.I.E.L.D. (feature)"", ""Wolverine/Nick Fury: The Scorpio Connection"", ""Nick Fury: Agent of S.H.I.E.L.D. (film)""]"
5adf3e835542993a75d26442,ucb1,5,Nick Fury vs. S.H.I.E.L.D.,Marvel,0.0,0.0,0.0,0.0,749,11,0.00011894999999999999,"[""Nick Fury, Agent of S.H.I.E.L.D. (feature)"", ""Wolverine/Nick Fury: The Scorpio Connection"", ""Nick Fury: Agent of S.H.I.E.L.D. (film)"", ""Nick Fury, Agent of S.H.I.E.L.D.: Empyre"", ""Nick Fury vs. S.H.I.E.L.D.""]"
5a8ee3a755429917b4a5be02,ucb1,2,Kate Smith,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.0,0.0,0.0,313,2,4.815e-05,"[""Hello, Everybody!"", ""Sitting Pretty (1933 film)""]"
5a8ee3a755429917b4a5be02,ucb1,3,Kate Smith,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.0,0.0,0.0,383,2,5.8649999999999996e-05,"[""Hello, Everybody!"", ""Sitting Pretty (1933 film)"", ""Going Hollywood""]"
5a8ee3a755429917b4a5be02,ucb1,5,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,549,3,8.415e-05,"[""Hello, Everybody!"", ""Sitting Pretty (1933 film)"", ""Going Hollywood"", ""College Humor (film)"", ""Girl Without a Room""]"
5ac0dcf25542996f0d89cc2c,ucb1,2,noanswer,Jane Mayer,0.0,0.0,0.0,0.0,378,2,5.79e-05,"[""David Koch"", ""Binford &amp; Mort""]"
5ac0dcf25542996f0d89cc2c,ucb1,3,noanswer,Jane Mayer,0.0,0.0,0.0,0.0,528,2,8.04e-05,"[""David Koch"", ""Binford &amp; Mort"", ""ProSieben""]"
5ac0dcf25542996f0d89cc2c,ucb1,5,noanswer,Jane Mayer,0.0,0.0,0.0,0.0,756,2,0.0001146,"[""David Koch"", ""Binford &amp; Mort"", ""ProSieben"", ""Koch family"", ""Banfield Pet Hospital""]"
5a7e618155429949594199b0,ucb1,2,noanswer,Albany,0.0,0.0,0.0,0.0,469,2,7.154999999999999e-05,"[""New York State Route 9B"", ""New York State Route 9N""]"
5a7e618155429949594199b0,ucb1,3,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,669,3,0.00010215,"[""New York State Route 9B"", ""New York State Route 9N"", ""New York State Route 9R""]"
5a7e618155429949594199b0,ucb1,5,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1005,3,0.00015255,"[""New York State Route 9B"", ""New York State Route 9N"", ""New York State Route 9R"", ""Boght Corners, New York"", ""Borodino, New York""]"
5ab916e155429919ba4e23a4,ucb1,2,noanswer,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,242,2,3.75e-05,"[""Sinan Tuzcu"", ""Schapelle Corby""]"
5ab916e155429919ba4e23a4,ucb1,3,noanswer,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,297,2,4.575e-05,"[""Sinan Tuzcu"", ""Schapelle Corby"", ""Levan Kobiashvili""]"
5ab916e155429919ba4e23a4,ucb1,5,noanswer,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,580,2,8.82e-05,"[""Sinan Tuzcu"", ""Schapelle Corby"", ""Levan Kobiashvili"", ""Solomon Northup"", ""Jamba (footballer)""]"
5a713b325542994082a3e6b5,ucb1,2,Agra,Agra,1.0,1.0,1.0,1.0,320,2,4.92e-05,"[""The Taj Mahal Palace Hotel"", ""Taj Mahal""]"
5a713b325542994082a3e6b5,ucb1,3,noanswer,Agra,0.0,0.0,0.0,0.0,437,2,6.675e-05,"[""The Taj Mahal Palace Hotel"", ""Taj Mahal"", ""Taj Mahal, Bulandshahar""]"
5a713b325542994082a3e6b5,ucb1,5,noanswer,Agra,0.0,0.0,0.0,0.0,590,2,8.97e-05,"[""The Taj Mahal Palace Hotel"", ""Taj Mahal"", ""Taj Mahal, Bulandshahar"", ""R. Chandru"", ""Kester Smith""]"
5a87c13f5542996e4f30890c,ucb1,2,noanswer,Rome,0.0,0.0,0.0,0.0,427,2,6.525e-05,"[""La Boh\u00e8me (1988 film)"", ""Ron Bottcher""]"
5a87c13f5542996e4f30890c,ucb1,3,noanswer,Rome,0.0,0.0,0.0,0.0,586,2,8.91e-05,"[""La Boh\u00e8me (1988 film)"", ""Ron Bottcher"", ""O mio babbino caro""]"
5a87c13f5542996e4f30890c,ucb1,5,noanswer,Rome,0.0,0.0,0.0,0.0,926,2,0.00014010000000000002,"[""La Boh\u00e8me (1988 film)"", ""Ron Bottcher"", ""O mio babbino caro"", ""Gianni Schicchi"", ""Franco Corelli""]"
5a8843cd5542994846c1ce75,ucb1,2,noanswer,Buffalo,0.0,0.0,0.0,0.0,383,2,5.8649999999999996e-05,"[""Krau Wildlife Reserve"", ""Giam Siak Kecil-Bukit Batu""]"
