question_id,method,k,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd,selected_titles
5ab7f6d35542993667794070,linucb,3,The Wire,Cyclic Defrost,0.0,0.0,0.0,0.0,608,5,0.00012560000000000002,"[""Experimental hip hop"", ""Hip hop"", ""List of sound artists""]"
5ab7f6d35542993667794070,linucb,5,The Wire,Cyclic Defrost,0.0,0.0,0.0,0.0,827,5,0.0001694,"[""Experimental hip hop"", ""Hip hop"", ""List of sound artists"", ""And/oar"", ""Petri Kuljuntausta""]"
5ac3d9135542995c82c4ac4c,linucb,2,Nelson,729 at the 2010 census,0.0,0.0,0.0,0.0,368,5,7.760000000000002e-05,"[""Munsonville, New Hampshire"", ""Sullivan's Corner Historic District""]"
5ac3d9135542995c82c4ac4c,linucb,3,729,729 at the 2010 census,0.0,0.4,1.0,0.25,411,4,8.54e-05,"[""Munsonville, New Hampshire"", ""Sullivan's Corner Historic District"", ""Nelson, New Hampshire""]"
5ac3d9135542995c82c4ac4c,linucb,5,729,729 at the 2010 census,0.0,0.4,1.0,0.25,547,4,0.0001126,"[""Munsonville, New Hampshire"", ""Sullivan's Corner Historic District"", ""Nelson, New Hampshire"", ""Buchanan Township, Atchison County, Missouri"", ""Dade County, Georgia""]"
5ae129115542990adbacf722,linucb,2,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,354,8,7.72e-05,"[""A Pair of Brown Eyes"", ""Brown Eyes (song)""]"
5ae129115542990adbacf722,linucb,3,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,575,8,0.00012140000000000001,"[""A Pair of Brown Eyes"", ""Brown Eyes (song)"", ""Wild Mountain Thyme""]"
5ae129115542990adbacf722,linucb,5,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,692,8,0.0001448,"[""A Pair of Brown Eyes"", ""Brown Eyes (song)"", ""Wild Mountain Thyme"", ""Brown Eyes (band)"", ""Beautiful Brown Eyes""]"
5a86769c5542994775f60776,linucb,2,The Magic Christian,Slaughterhouse-Five,0.0,0.0,0.0,0.0,401,6,8.499999999999999e-05,"[""Armageddon in Retrospect"", ""The Magic Christian (novel)""]"
5a86769c5542994775f60776,linucb,3,The Magic Christian,Slaughterhouse-Five,0.0,0.0,0.0,0.0,549,6,0.00011460000000000001,"[""Armageddon in Retrospect"", ""The Magic Christian (novel)"", ""Little Big Man (novel)""]"
5a86769c5542994775f60776,linucb,5,Slaughterhouse-Five,Slaughterhouse-Five,1.0,1.0,1.0,1.0,701,8,0.0001466,"[""Armageddon in Retrospect"", ""The Magic Christian (novel)"", ""Little Big Man (novel)"", ""Hugh Gallagher (humorist)"", ""Kurt Vonnegut""]"
5ab31864554299233954ff06,linucb,2,Sarod,strings,0.0,0.0,0.0,0.0,329,5,6.98e-05,"[""Apratim Majumdar"", ""Experimental musical instrument""]"
5ab31864554299233954ff06,linucb,3,Sarod,strings,0.0,0.0,0.0,0.0,393,5,8.260000000000002e-05,"[""Apratim Majumdar"", ""Experimental musical instrument"", ""Chander Bari""]"
5ab31864554299233954ff06,linucb,5,Sarod,strings,0.0,0.0,0.0,0.0,618,5,0.00012759999999999998,"[""Apratim Majumdar"", ""Experimental musical instrument"", ""Chander Bari"", ""Asset classes"", ""Udaka vadya""]"
5a7b1023554299042af8f6c2,linucb,2,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,247,7,5.500000000000001e-05,"[""Ride a Wild Pony"", ""The Many Adventures of Winnie the Pooh""]"
5a7b1023554299042af8f6c2,linucb,3,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,375,7,8.06e-05,"[""Ride a Wild Pony"", ""The Many Adventures of Winnie the Pooh"", ""The Wild Pony""]"
5a7b1023554299042af8f6c2,linucb,5,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,738,7,0.00015319999999999998,"[""Ride a Wild Pony"", ""The Many Adventures of Winnie the Pooh"", ""The Wild Pony"", ""Winnie the Pooh (song)"", ""Pony Penning""]"
5ac19f405542991316484b5b,linucb,2,dogs,dogs,1.0,1.0,1.0,1.0,277,4,5.860000000000001e-05,"[""Berger Blanc Suisse"", ""Pandikona""]"
5ac19f405542991316484b5b,linucb,3,dogs,dogs,1.0,1.0,1.0,1.0,345,4,7.219999999999999e-05,"[""Berger Blanc Suisse"", ""Pandikona"", ""Progression of Animals""]"
5ac19f405542991316484b5b,linucb,5,dogs,dogs,1.0,1.0,1.0,1.0,611,4,0.0001254,"[""Berger Blanc Suisse"", ""Pandikona"", ""Progression of Animals"", ""Ticks of domestic animals"", ""Piranha: Wolf In The Water""]"
5ae382ee5542992e3233c430,linucb,2,political realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.16666666666666669,0.5,0.1,240,6,5.28e-05,"[""Carl von Clausewitz"", ""Panzer Division Clausewitz""]"
5ae382ee5542992e3233c430,linucb,3,political realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.16666666666666669,0.5,0.1,368,6,7.840000000000001e-05,"[""Carl von Clausewitz"", ""Panzer Division Clausewitz"", ""Battle of Wavre""]"
5ae382ee5542992e3233c430,linucb,5,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,621,6,0.00012900000000000002,"[""Carl von Clausewitz"", ""Panzer Division Clausewitz"", ""Battle of Wavre"", ""Classical realism (international relations)"", ""War from the Ground Up""]"
5adcdf455542994ed6169c11,linucb,2,RAF,Royal Air Force,0.0,0.0,0.0,0.0,298,4,6.28e-05,"[""Hawker Hurricane"", ""No. 1455 Flight RAF""]"
5adcdf455542994ed6169c11,linucb,3,Royal Air Force,Royal Air Force,1.0,1.0,1.0,1.0,354,6,7.56e-05,"[""Hawker Hurricane"", ""No. 1455 Flight RAF"", ""Sindlinger Hawker Hurricane""]"
5adcdf455542994ed6169c11,linucb,5,Royal Air Force,Royal Air Force,1.0,1.0,1.0,1.0,511,6,0.000107,"[""Hawker Hurricane"", ""No. 1455 Flight RAF"", ""Sindlinger Hawker Hurricane"", ""Hawker Typhoon"", ""Hawker Tornado""]"
5ac35a7e554299741d48a257,linucb,2,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,316,5,6.720000000000001e-05,"[""Torstein Ellingsen"", ""The Real Thing (Norwegian band)""]"
5ac35a7e554299741d48a257,linucb,3,noanswer,Norwegian language,0.0,0.0,0.0,0.0,533,5,0.0001106,"[""Torstein Ellingsen"", ""The Real Thing (Norwegian band)"", ""Unrecognized ethnic groups in China""]"
5ac35a7e554299741d48a257,linucb,5,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,680,5,0.00014,"[""Torstein Ellingsen"", ""The Real Thing (Norwegian band)"", ""Unrecognized ethnic groups in China"", ""Fezara people"", ""Norwegians""]"
5ab2659e554299340b5254b2,linucb,2,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,308,7,6.720000000000001e-05,"[""Farrukhzad Khosrow V"", ""Sasanian Empire""]"
5ab2659e554299340b5254b2,linucb,3,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,382,7,8.2e-05,"[""Farrukhzad Khosrow V"", ""Sasanian Empire"", ""Samo's Empire""]"
5ab2659e554299340b5254b2,linucb,5,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,635,7,0.0001326,"[""Farrukhzad Khosrow V"", ""Sasanian Empire"", ""Samo's Empire"", ""Duchy of Thuringia"", ""Chach of Alor""]"
5adcbb815542994ed6169bde,linucb,2,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,322,13,7.48e-05,"[""Beer Wars"", ""List of breweries in California""]"
5adcbb815542994ed6169bde,linucb,3,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,484,7,0.00010240000000000001,"[""Beer Wars"", ""List of breweries in California"", ""Beer in South Korea""]"
5adcbb815542994ed6169bde,linucb,5,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,639,7,0.00013340000000000002,"[""Beer Wars"", ""List of breweries in California"", ""Beer in South Korea"", ""List of breweries and wineries in South Dakota"", ""Namibia Breweries Limited""]"
5a74f8bd5542993748c8976a,linucb,2,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,426,7,9.08e-05,"[""2010\u201311 Iona Gaels men's basketball team"", ""2015\u201316 Iona Gaels men's basketball team""]"
5a74f8bd5542993748c8976a,linucb,3,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,583,7,0.00012220000000000002,"[""2010\u201311 Iona Gaels men's basketball team"", ""2015\u201316 Iona Gaels men's basketball team"", ""2013\u201314 Iona Gaels men's basketball team""]"
5a74f8bd5542993748c8976a,linucb,5,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,888,7,0.00018320000000000003,"[""2010\u201311 Iona Gaels men's basketball team"", ""2015\u201316 Iona Gaels men's basketball team"", ""2013\u201314 Iona Gaels men's basketball team"", ""2012\u201313 Iona Gaels men's basketball team"", ""2016\u201317 Iona Gaels men's basketball team""]"
5ade25ed5542997c77aded70,linucb,2,Cold War,the Cold War (1947–91),0.0,0.8,1.0,0.6666666666666666,507,5,0.00010540000000000001,"[""Russia\u2013United Kingdom relations"", ""Nicholas II of Russia""]"
5ade25ed5542997c77aded70,linucb,3,World War I,the Cold War (1947–91),0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,592,6,0.0001232,"[""Russia\u2013United Kingdom relations"", ""Nicholas II of Russia"", ""Grand Duke Vladimir Alexandrovich of Russia""]"
5ade25ed5542997c77aded70,linucb,5,World War I,the Cold War (1947–91),0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,866,6,0.00017800000000000002,"[""Russia\u2013United Kingdom relations"", ""Nicholas II of Russia"", ""Grand Duke Vladimir Alexandrovich of Russia"", ""Grand Duke Sergei Alexandrovich of Russia"", ""Grand Duke Alexander Alexandrovich of Russia""]"
5a78ae8b5542990784727730,linucb,2,noanswer,about 115 miles (185 km),0.0,0.0,0.0,0.0,425,5,8.900000000000001e-05,"[""ATP Flight School"", ""Jeremiah Atwater""]"
5a78ae8b5542990784727730,linucb,3,"Atwater, California",about 115 miles (185 km),0.0,0.0,0.0,0.0,589,7,0.00012340000000000002,"[""ATP Flight School"", ""Jeremiah Atwater"", ""American Flyers (flight school)""]"
5a78ae8b5542990784727730,linucb,5,100 miles,about 115 miles (185 km),0.0,0.28571428571428575,0.5,0.2,788,5,0.00016160000000000002,"[""ATP Flight School"", ""Jeremiah Atwater"", ""American Flyers (flight school)"", ""American Airlines Flight 157"", ""Huffman Aviation""]"
5ae12a4b55429920d52342df,linucb,2,Pul-i-Alam,Puli Alam,0.0,0.0,0.0,0.0,326,7,7.08e-05,"[""Baraki Barak"", ""Baraki Barak District""]"
5ae12a4b55429920d52342df,linucb,3,Pul-i-Alam,Puli Alam,0.0,0.0,0.0,0.0,401,7,8.58e-05,"[""Baraki Barak"", ""Baraki Barak District"", ""Baraki Barak airstrike""]"
5ae12a4b55429920d52342df,linucb,5,Puli Alam,Puli Alam,1.0,1.0,1.0,1.0,594,6,0.00012360000000000002,"[""Baraki Barak"", ""Baraki Barak District"", ""Baraki Barak airstrike"", ""Logar Province"", ""Baraki Rajan""]"
5ae22eae554299495565da30,linucb,2,noanswer,310,0.0,0.0,0.0,0.0,228,5,4.9600000000000006e-05,"[""Black Crescent Mountain"", ""Crescent Range""]"
5ae22eae554299495565da30,linucb,3,noanswer,310,0.0,0.0,0.0,0.0,365,5,7.7e-05,"[""Black Crescent Mountain"", ""Crescent Range"", ""Mount Crescent""]"
5ae22eae554299495565da30,linucb,5,13400,310,0.0,0.0,0.0,0.0,528,5,0.00010960000000000001,"[""Black Crescent Mountain"", ""Crescent Range"", ""Mount Crescent"", ""Crescent Mills, California"", ""Orange Walk Town""]"
5ab6aa4c55429953192ad359,linucb,2,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,372,6,7.92e-05,"[""Moon tree"", ""Moon Machines""]"
5ab6aa4c55429953192ad359,linucb,3,Apollo 14,"""Kitty Hawk""",0.0,0.0,0.0,0.0,485,6,0.0001018,"[""Moon tree"", ""Moon Machines"", ""AS-201""]"
5ab6aa4c55429953192ad359,linucb,5,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,767,12,0.000163,"[""Moon tree"", ""Moon Machines"", ""AS-201"", ""Apollo 16"", ""Apollo (spacecraft)""]"
5adf3e835542993a75d26442,linucb,2,Nick Fury (2017 comic book),Marvel,0.0,0.0,0.0,0.0,343,11,7.740000000000001e-05,"[""Ultimate Nick Fury"", ""Nick Fury (2017 comic book)""]"
5adf3e835542993a75d26442,linucb,3,Nick Fury (2017 comic book),Marvel,0.0,0.0,0.0,0.0,382,11,8.52e-05,"[""Ultimate Nick Fury"", ""Nick Fury (2017 comic book)"", ""List of Nick Fury comics""]"
5adf3e835542993a75d26442,linucb,5,Nick Fury vs. S.H.I.E.L.D.,Marvel,0.0,0.0,0.0,0.0,613,14,0.0001338,"[""Ultimate Nick Fury"", ""Nick Fury (2017 comic book)"", ""List of Nick Fury comics"", ""Wolverine/Nick Fury: The Scorpio Connection"", ""Nick Fury vs. S.H.I.E.L.D.""]"
5a8ee3a755429917b4a5be02,linucb,2,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,317,6,6.82e-05,"[""College Humor (film)"", ""Sitting Pretty (1933 film)""]"
5a8ee3a755429917b4a5be02,linucb,3,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,458,6,9.64e-05,"[""College Humor (film)"", ""Sitting Pretty (1933 film)"", ""International House (1933 film)""]"
5a8ee3a755429917b4a5be02,linucb,5,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,529,6,0.0001106,"[""College Humor (film)"", ""Sitting Pretty (1933 film)"", ""International House (1933 film)"", ""Melody Cruise (film)"", ""Hallelujah, I'm a Bum (film)""]"
5ac0dcf25542996f0d89cc2c,linucb,2,noanswer,Jane Mayer,0.0,0.0,0.0,0.0,377,5,7.94e-05,"[""Koch family"", ""Koch family foundations""]"
5ac0dcf25542996f0d89cc2c,linucb,3,David Koch,Jane Mayer,0.0,0.0,0.0,0.0,543,5,0.00011260000000000001,"[""Koch family"", ""Koch family foundations"", ""David Koch""]"
5ac0dcf25542996f0d89cc2c,linucb,5,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,779,5,0.0001598,"[""Koch family"", ""Koch family foundations"", ""David Koch"", ""Fred C. Koch"", ""Dark Money (book)""]"
5a7e618155429949594199b0,linucb,2,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,476,6,9.999999999999999e-05,"[""New York State Route 9R"", ""New York State Route 9N""]"
5a7e618155429949594199b0,linucb,3,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,631,6,0.000131,"[""New York State Route 9R"", ""New York State Route 9N"", ""New York State Route 157A""]"
5a7e618155429949594199b0,linucb,5,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,980,6,0.0002008,"[""New York State Route 9R"", ""New York State Route 9N"", ""New York State Route 157A"", ""New York State Route 418"", ""New York State Route 9B""]"
5ab916e155429919ba4e23a4,linucb,2,Sinan Tuzcu,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,251,7,5.58e-05,"[""12 Years a Slave (score)"", ""Sinan Tuzcu""]"
5ab916e155429919ba4e23a4,linucb,3,noanswer,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,291,5,6.220000000000001e-05,"[""12 Years a Slave (score)"", ""Sinan Tuzcu"", ""Jamba (footballer)""]"
5ab916e155429919ba4e23a4,linucb,5,Benedict Cumberbatch,Chiwetel Ejiofor,0.0,0.0,0.0,0.0,388,9,8.48e-05,"[""12 Years a Slave (score)"", ""Sinan Tuzcu"", ""Jamba (footballer)"", ""Levan Kobiashvili"", ""Jos\u00e9 Marcos Garay""]"
5a713b325542994082a3e6b5,linucb,2,Agra,Agra,1.0,1.0,1.0,1.0,337,5,7.140000000000001e-05,"[""Taj Mahal"", ""Black Taj Mahal""]"
5a713b325542994082a3e6b5,linucb,3,Agra,Agra,1.0,1.0,1.0,1.0,454,5,9.480000000000001e-05,"[""Taj Mahal"", ""Black Taj Mahal"", ""Taj Mahal, Bulandshahar""]"
5a713b325542994082a3e6b5,linucb,5,noanswer,Agra,0.0,0.0,0.0,0.0,726,5,0.0001492,"[""Taj Mahal"", ""Black Taj Mahal"", ""Taj Mahal, Bulandshahar"", ""Taj Mahal Bangladesh"", ""The Taj Mahal Palace Hotel""]"
5a87c13f5542996e4f30890c,linucb,2,Lucca,Rome,0.0,0.0,0.0,0.0,262,11,6.120000000000001e-05,"[""Festival Puccini"", ""Jacopo Puccini""]"
5a87c13f5542996e4f30890c,linucb,3,Rome,Rome,1.0,1.0,1.0,1.0,332,4,6.96e-05,"[""Festival Puccini"", ""Jacopo Puccini"", ""Tosca (1956 film)""]"
5a87c13f5542996e4f30890c,linucb,5,Rome,Rome,1.0,1.0,1.0,1.0,531,4,0.0001094,"[""Festival Puccini"", ""Jacopo Puccini"", ""Tosca (1956 film)"", ""La Boh\u00e8me (1988 film)"", ""Cesira Ferrani""]"
5a8843cd5542994846c1ce75,linucb,2,Mwabvi river,Buffalo,0.0,0.0,0.0,0.0,385,7,8.26e-05,"[""Mwabvi Wildlife Reserve"", ""Katonga Wildlife Reserve""]"
5a8843cd5542994846c1ce75,linucb,3,Mwabvi river,Buffalo,0.0,0.0,0.0,0.0,466,7,9.88e-05,"[""Mwabvi Wildlife Reserve"", ""Katonga Wildlife Reserve"", ""Mastigouche Wildlife Reserve""]"
5a8843cd5542994846c1ce75,linucb,5,Mwabvi river,Buffalo,0.0,0.0,0.0,0.0,662,7,0.000138,"[""Mwabvi Wildlife Reserve"", ""Katonga Wildlife Reserve"", ""Mastigouche Wildlife Reserve"", ""Krau Wildlife Reserve"", ""Ferlo Sud Wildlife Reserve""]"
