question_id,method,threshold,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd
5ac3d9135542995c82c4ac4c,noise_gate,0.2,729,729 at the 2010 census,0.0,0.4,1.0,0.25,1954,4,0.00039400000000000004
5ac3d9135542995c82c4ac4c,noise_gate,0.25,729,729 at the 2010 census,0.0,0.4,1.0,0.25,931,4,0.00018940000000000002
5ac3d9135542995c82c4ac4c,noise_gate,0.3,729,729 at the 2010 census,0.0,0.4,1.0,0.25,812,4,0.00016560000000000001
5ac3d9135542995c82c4ac4c,noise_gate,0.35,729,729 at the 2010 census,0.0,0.4,1.0,0.25,666,4,0.0001364
5ac3d9135542995c82c4ac4c,noise_gate,0.5,729,729 at the 2010 census,0.0,0.4,1.0,0.25,212,10,5.0400000000000005e-05
5ae129115542990adbacf722,noise_gate,0.2,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,1736,8,0.00035360000000000003
5ae129115542990adbacf722,noise_gate,0.25,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,1238,8,0.000254
5ae129115542990adbacf722,noise_gate,0.3,"Francis McPeake
",Francis McPeake,1.0,1.0,1.0,1.0,1238,9,0.0002548
5ae129115542990adbacf722,noise_gate,0.35,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,843,8,0.00017500000000000003
5ae129115542990adbacf722,noise_gate,0.5,Francis McPeake,Francis McPeake,1.0,1.0,1.0,1.0,456,8,9.760000000000001e-05
5a86769c5542994775f60776,noise_gate,0.2,Slaughterhouse-Five,Slaughterhouse-Five,1.0,1.0,1.0,1.0,1539,8,0.0003142
5a86769c5542994775f60776,noise_gate,0.25,Slaughterhouse-Five,Slaughterhouse-Five,1.0,1.0,1.0,1.0,1114,8,0.00022920000000000001
5a86769c5542994775f60776,noise_gate,0.3,The Magic Christian,Slaughterhouse-Five,0.0,0.0,0.0,0.0,720,6,0.0001488
5a86769c5542994775f60776,noise_gate,0.35,The Magic Christian,Slaughterhouse-Five,0.0,0.0,0.0,0.0,572,6,0.0001192
5a86769c5542994775f60776,noise_gate,0.5,Slaughterhouse-Five,Slaughterhouse-Five,1.0,1.0,1.0,1.0,247,8,5.580000000000001e-05
5ab31864554299233954ff06,noise_gate,0.2,Sarod,strings,0.0,0.0,0.0,0.0,1544,5,0.0003128
5ab31864554299233954ff06,noise_gate,0.25,Sarod,strings,0.0,0.0,0.0,0.0,1544,5,0.0003128
5ab31864554299233954ff06,noise_gate,0.3,Sarod,strings,0.0,0.0,0.0,0.0,1396,5,0.0002832
5ab31864554299233954ff06,noise_gate,0.35,Sarod,strings,0.0,0.0,0.0,0.0,843,5,0.00017260000000000002
5ab31864554299233954ff06,noise_gate,0.5,Sarod,strings,0.0,0.0,0.0,0.0,221,5,4.8200000000000006e-05
5a7b1023554299042af8f6c2,noise_gate,0.2,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,1638,7,0.0003332000000000001
5a7b1023554299042af8f6c2,noise_gate,0.25,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,1638,7,0.0003332000000000001
5a7b1023554299042af8f6c2,noise_gate,0.3,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,1474,7,0.00030040000000000004
5a7b1023554299042af8f6c2,noise_gate,0.35,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,1474,7,0.00030040000000000004
5a7b1023554299042af8f6c2,noise_gate,0.5,Ride a Wild Pony,Ride a Wild Pony,1.0,1.0,1.0,1.0,979,7,0.00020140000000000002
5ac19f405542991316484b5b,noise_gate,0.2,dogs,dogs,1.0,1.0,1.0,1.0,806,4,0.0001644
5ac19f405542991316484b5b,noise_gate,0.25,dogs,dogs,1.0,1.0,1.0,1.0,452,4,9.36e-05
5ac19f405542991316484b5b,noise_gate,0.3,dogs,dogs,1.0,1.0,1.0,1.0,277,4,5.860000000000001e-05
5ac19f405542991316484b5b,noise_gate,0.35,dogs,dogs,1.0,1.0,1.0,1.0,277,4,5.860000000000001e-05
5ac19f405542991316484b5b,noise_gate,0.5,dogs,dogs,1.0,1.0,1.0,1.0,277,4,5.860000000000001e-05
5ae382ee5542992e3233c430,noise_gate,0.2,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,1564,6,0.0003176
5ae382ee5542992e3233c430,noise_gate,0.25,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,1564,6,0.0003176
5ae382ee5542992e3233c430,noise_gate,0.3,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,1564,6,0.0003176
5ae382ee5542992e3233c430,noise_gate,0.35,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,1436,6,0.000292
5ae382ee5542992e3233c430,noise_gate,0.5,Classical realism,Modern thinkers associated with classical realism are Carl von Clausewitz,0.0,0.33333333333333337,1.0,0.2,966,6,0.00019800000000000002
5adcdf455542994ed6169c11,noise_gate,0.2,RAF Tangmere,Royal Air Force,0.0,0.0,0.0,0.0,1079,6,0.00022060000000000002
5adcdf455542994ed6169c11,noise_gate,0.25,Royal Air Force,Royal Air Force,1.0,1.0,1.0,1.0,1079,6,0.00022060000000000002
5adcdf455542994ed6169c11,noise_gate,0.3,RAF Tangmere,Royal Air Force,0.0,0.0,0.0,0.0,1079,6,0.00022060000000000002
5adcdf455542994ed6169c11,noise_gate,0.35,RAF Tangmere,Royal Air Force,0.0,0.0,0.0,0.0,1079,6,0.00022060000000000002
5adcdf455542994ed6169c11,noise_gate,0.5,Royal Air Force,Royal Air Force,1.0,1.0,1.0,1.0,660,6,0.00013680000000000002
5ac35a7e554299741d48a257,noise_gate,0.2,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,1149,5,0.0002338
5ac35a7e554299741d48a257,noise_gate,0.25,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,700,5,0.00014399999999999998
5ac35a7e554299741d48a257,noise_gate,0.3,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,400,5,8.400000000000001e-05
5ac35a7e554299741d48a257,noise_gate,0.35,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,243,5,5.2600000000000005e-05
5ac35a7e554299741d48a257,noise_gate,0.5,Norwegian,Norwegian language,0.0,0.6666666666666666,1.0,0.5,159,5,3.58e-05
5ab2659e554299340b5254b2,noise_gate,0.2,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,1218,7,0.0002492
5ab2659e554299340b5254b2,noise_gate,0.25,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,1096,7,0.00022480000000000002
5ab2659e554299340b5254b2,noise_gate,0.3,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,870,7,0.0001796
5ab2659e554299340b5254b2,noise_gate,0.35,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,617,7,0.00012900000000000002
5ab2659e554299340b5254b2,noise_gate,0.5,Parthian Empire,the Parthian Empire,1.0,1.0,1.0,1.0,479,7,0.00010140000000000001
5adcbb815542994ed6169bde,noise_gate,0.2,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,1248,7,0.0002552
5adcbb815542994ed6169bde,noise_gate,0.25,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,1248,7,0.0002552
5adcbb815542994ed6169bde,noise_gate,0.3,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,1248,7,0.0002552
5adcbb815542994ed6169bde,noise_gate,0.35,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,1150,7,0.0002356
5adcbb815542994ed6169bde,noise_gate,0.5,Stone Brewing Co.,Stone Brewing,0.0,0.8,0.6666666666666666,1.0,598,7,0.0001252
5a74f8bd5542993748c8976a,noise_gate,0.2,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,1371,7,0.00027979999999999997
5a74f8bd5542993748c8976a,noise_gate,0.25,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,1371,7,0.00027979999999999997
5a74f8bd5542993748c8976a,noise_gate,0.3,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,298,7,6.52e-05
5a74f8bd5542993748c8976a,noise_gate,0.35,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,298,7,6.52e-05
5a74f8bd5542993748c8976a,noise_gate,0.5,Tim Cluess,Tim Cluess,1.0,1.0,1.0,1.0,96,13,2.96e-05
5ade25ed5542997c77aded70,noise_gate,0.2,Cold War,the Cold War (1947–91),0.0,0.8,1.0,0.6666666666666666,1586,5,0.00032120000000000006
5ade25ed5542997c77aded70,noise_gate,0.25,Cold War,the Cold War (1947–91),0.0,0.8,1.0,0.6666666666666666,1586,5,0.00032120000000000006
5ade25ed5542997c77aded70,noise_gate,0.3,Cold War,the Cold War (1947–91),0.0,0.8,1.0,0.6666666666666666,1486,5,0.0003012
5ade25ed5542997c77aded70,noise_gate,0.35,Cold War,the Cold War (1947–91),0.0,0.8,1.0,0.6666666666666666,1486,5,0.0003012
5ade25ed5542997c77aded70,noise_gate,0.5,World War I,the Cold War (1947–91),0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,507,12,0.00011100000000000001
5a78ae8b5542990784727730,noise_gate,0.2,115 miles (185 km) south of Sacramento,about 115 miles (185 km),0.0,0.6666666666666666,0.5714285714285714,0.8,1295,12,0.0002686
5a78ae8b5542990784727730,noise_gate,0.25,115 miles (185 km),about 115 miles (185 km),0.0,0.888888888888889,1.0,0.8,1136,9,0.00023440000000000003
5a78ae8b5542990784727730,noise_gate,0.3,115 miles (185 km) south of Sacramento,about 115 miles (185 km),0.0,0.6666666666666666,0.5714285714285714,0.8,1040,12,0.00021759999999999998
5a78ae8b5542990784727730,noise_gate,0.35,115 miles (185 km) south of Sacramento,about 115 miles (185 km),0.0,0.6666666666666666,0.5714285714285714,0.8,866,12,0.0001828
5a78ae8b5542990784727730,noise_gate,0.5,65 miles,about 115 miles (185 km),0.0,0.28571428571428575,0.5,0.2,179,5,3.9800000000000005e-05
5ae12a4b55429920d52342df,noise_gate,0.2,Puli Alam,Puli Alam,1.0,1.0,1.0,1.0,1673,6,0.0003394
5ae12a4b55429920d52342df,noise_gate,0.25,Puli Alam,Puli Alam,1.0,1.0,1.0,1.0,1364,6,0.0002776
5ae12a4b55429920d52342df,noise_gate,0.3,Puli Alam,Puli Alam,1.0,1.0,1.0,1.0,667,6,0.00013820000000000003
5ae12a4b55429920d52342df,noise_gate,0.35,Puli Alam,Puli Alam,1.0,1.0,1.0,1.0,594,6,0.00012360000000000002
5ae12a4b55429920d52342df,noise_gate,0.5,Pul-i-Alam,Puli Alam,0.0,0.0,0.0,0.0,454,7,9.640000000000001e-05
5ae22eae554299495565da30,noise_gate,0.2,310,310,1.0,1.0,1.0,1.0,1464,4,0.00029600000000000004
5ae22eae554299495565da30,noise_gate,0.25,310,310,1.0,1.0,1.0,1.0,1340,4,0.00027120000000000003
5ae22eae554299495565da30,noise_gate,0.3,310,310,1.0,1.0,1.0,1.0,646,4,0.00013240000000000002
5ae22eae554299495565da30,noise_gate,0.35,noanswer,310,0.0,0.0,0.0,0.0,439,5,9.180000000000001e-05
5ae22eae554299495565da30,noise_gate,0.5,noanswer,310,0.0,0.0,0.0,0.0,313,5,6.66e-05
5ab6aa4c55429953192ad359,noise_gate,0.2,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,1544,6,0.00031360000000000003
5ab6aa4c55429953192ad359,noise_gate,0.25,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,1544,6,0.00031360000000000003
5ab6aa4c55429953192ad359,noise_gate,0.3,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,1544,6,0.00031360000000000003
5ab6aa4c55429953192ad359,noise_gate,0.35,Kitty Hawk,"""Kitty Hawk""",1.0,1.0,1.0,1.0,1544,6,0.00031360000000000003
5ab6aa4c55429953192ad359,noise_gate,0.5,noanswer,"""Kitty Hawk""",0.0,0.0,0.0,0.0,517,5,0.00010740000000000001
5adf3e835542993a75d26442,noise_gate,0.2,Fenris (comics),Marvel,0.0,0.0,0.0,0.0,1154,9,0.000238
5adf3e835542993a75d26442,noise_gate,0.25,Nick Fury vs. S.H.I.E.L.D.,Marvel,0.0,0.0,0.0,0.0,1075,14,0.0002262
5adf3e835542993a75d26442,noise_gate,0.3,Nick Fury vs. S.H.I.E.L.D.,Marvel,0.0,0.0,0.0,0.0,1075,14,0.0002262
5adf3e835542993a75d26442,noise_gate,0.35,Fenris (comics),Marvel,0.0,0.0,0.0,0.0,1075,9,0.0002222
5adf3e835542993a75d26442,noise_gate,0.5,Nick Fury vs. S.H.I.E.L.D.,Marvel,0.0,0.0,0.0,0.0,979,14,0.00020700000000000002
5a8ee3a755429917b4a5be02,noise_gate,0.2,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,900,6,0.00018480000000000002
5a8ee3a755429917b4a5be02,noise_gate,0.25,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,900,6,0.00018480000000000002
5a8ee3a755429917b4a5be02,noise_gate,0.3,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,900,6,0.00018480000000000002
5a8ee3a755429917b4a5be02,noise_gate,0.35,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,900,6,0.00018480000000000002
5a8ee3a755429917b4a5be02,noise_gate,0.5,Bing Crosby,"Harry Lillis ""Bing"" Crosby Jr.",0.0,0.5714285714285715,1.0,0.4,228,6,5.0400000000000005e-05
5ac0dcf25542996f0d89cc2c,noise_gate,0.2,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,867,5,0.0001774
5ac0dcf25542996f0d89cc2c,noise_gate,0.25,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,867,5,0.0001774
5ac0dcf25542996f0d89cc2c,noise_gate,0.3,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,779,5,0.0001598
5ac0dcf25542996f0d89cc2c,noise_gate,0.35,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,779,5,0.0001598
5ac0dcf25542996f0d89cc2c,noise_gate,0.5,Jane Mayer,Jane Mayer,1.0,1.0,1.0,1.0,779,5,0.0001598
5a7e618155429949594199b0,noise_gate,0.2,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1821,6,0.0003690000000000001
5a7e618155429949594199b0,noise_gate,0.25,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1821,6,0.0003690000000000001
5a7e618155429949594199b0,noise_gate,0.3,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1821,6,0.0003690000000000001
5a7e618155429949594199b0,noise_gate,0.35,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1821,6,0.0003690000000000001
5a7e618155429949594199b0,noise_gate,0.5,Albany County,Albany,0.0,0.6666666666666666,0.5,1.0,1319,6,0.0002686
5ab916e155429919ba4e23a4,noise_gate,0.2,Chiwetel Ejiofor,Chiwetel Ejiofor,1.0,1.0,1.0,1.0,639,9,0.00013500000000000003
5ab916e155429919ba4e23a4,noise_gate,0.25,Chiwetel Ejiofor,Chiwetel Ejiofor,1.0,1.0,1.0,1.0,599,9,0.00012700000000000002
5ab916e155429919ba4e23a4,noise_gate,0.3,Chiwetel Ejiofor,Chiwetel Ejiofor,1.0,1.0,1.0,1.0,599,9,0.00012700000000000002
5ab916e155429919ba4e23a4,noise_gate,0.35,Chiwetel Ejiofor,Chiwetel Ejiofor,1.0,1.0,1.0,1.0,573,9,0.0001218
5ab916e155429919ba4e23a4,noise_gate,0.5,Chiwetel Ejiofor,Chiwetel Ejiofor,1.0,1.0,1.0,1.0,90,15,3e-05
5a713b325542994082a3e6b5,noise_gate,0.2,Agra,Agra,1.0,1.0,1.0,1.0,1169,5,0.0002378
5a713b325542994082a3e6b5,noise_gate,0.25,Agra,Agra,1.0,1.0,1.0,1.0,1076,5,0.00021920000000000002
5a713b325542994082a3e6b5,noise_gate,0.3,Agra,Agra,1.0,1.0,1.0,1.0,1076,5,0.00021920000000000002
5a713b325542994082a3e6b5,noise_gate,0.35,Agra,Agra,1.0,1.0,1.0,1.0,1016,5,0.0002072
5a713b325542994082a3e6b5,noise_gate,0.5,Agra,Agra,1.0,1.0,1.0,1.0,882,5,0.0001804
5a87c13f5542996e4f30890c,noise_gate,0.2,Rome,Rome,1.0,1.0,1.0,1.0,1462,4,0.0002956000000000001
5a87c13f5542996e4f30890c,noise_gate,0.25,Rome,Rome,1.0,1.0,1.0,1.0,1462,4,0.0002956000000000001
5a87c13f5542996e4f30890c,noise_gate,0.3,Rome,Rome,1.0,1.0,1.0,1.0,1462,4,0.0002956000000000001
5a87c13f5542996e4f30890c,noise_gate,0.35,Rome,Rome,1.0,1.0,1.0,1.0,1462,4,0.0002956000000000001
5a87c13f5542996e4f30890c,noise_gate,0.5,Rome,Rome,1.0,1.0,1.0,1.0,812,10,0.00017040000000000002
